x1,x2,label
1.3370861069626263,1.8556428757689245,1
1.6587945476302646,1.538792635777333,1
1.140416776398193,1.1403950683025823,1
1.0522752509513795,1.7795585311974418,1
1.541003510568888,1.637265320016441,1
1.0185260448662221,1.872918866945795,1
1.7491983767203796,1.1911051996104485,1
1.1636424704863906,1.1650640588680905,1
1.273818018663584,1.4722807884690141,1
1.3887505167779042,1.2621062261782376,1
1.5506676052501416,1.1255444745868377,1
1.2629301836816964,1.3297256589643225,1
1.4104629857953324,1.7066583652537122,1
1.1797064039425238,1.4628109945722505,1
1.5331731119758383,1.041805371447998,1
1.5467903667112946,1.1534717113185624,1
1.0585464336867516,1.853996983528,1
1.8690688297671034,1.727557613304815,1
1.2741523922560336,1.0879049026057455,1
1.6158097238609412,1.3961372443656412,1
1.109834411360301,1.4456592191001432,1
1.0309496690036966,1.818388361870904,1
1.2329019834400152,1.5962700559185838,1
1.28053996848047,1.4680612190600297,1
1.4920392514089518,1.1663690099729744,1
1.8726261649881026,1.697619541025003,1
1.8455490474077703,1.805344615384884,1
1.5381099809299768,1.8296868115208051,1
1.0796432518467276,1.1763845761772307,1
1.0407045600194842,1.292797297686938,1
1.3498095607205338,1.2442141285965063,1
1.7458637582367365,1.3210779940242303,1
1.2528410587186427,1.4884264748424236,1
1.1268318024772863,1.7219772826786357,1
1.0670955793117938,1.8881982429404656,1
1.6950202923669917,1.1788441133807552,1
1.0049699054112422,1.7339152856093507,1
1.6361716094628553,1.6561064512368886,1
1.694143312017351,1.0666401865606814,1
1.3226191556898454,1.1042821535726168,1
1.7767930832880343,1.560968314144802,1
1.2978082223673844,1.0572025152574214,1
1.279884089544096,1.2926649898240723,1
1.6566455605042578,1.5738017242196918,1
1.7984914683186939,1.4249934326457545,1
1.1076348213444716,1.6419203085006955,1
1.6847065437552078,1.5051494778125467,1
1.693870461959105,1.4444160367279517,1
1.4704595464437946,1.3847869165226947,1
1.0228772140696856,1.097102284293974,1
2.028286267118061,2.5727693701374026,0
2.282920382968694,2.4577136220482325,0
2.8168098265334836,2.2243630062339874,0
2.369344630732067,2.679996024688744,0
2.2059183489424603,2.0692819188459137,0
2.2607763076223915,2.145099158528604,0
2.836727887108316,2.7273083416079755,0
2.570063380859381,2.784314531168946,0
2.723304869209203,2.167913052997432,0
2.80330309864098,2.485408017724086,0
2.7266961396476566,2.8064821699311437,0
2.2862031274746775,2.099046732074909,0
2.2051416462877476,2.3843970097636307,0
2.7362132893302435,2.774657524930709,0
2.0062569174780718,2.459672572319809,0
2.3756699028339012,2.1998970294236573,0
2.1078788306003147,2.303853654263265,0
2.8486187335212674,2.2908826388186796,0
2.4669115595690294,2.63271706300566,0
2.327266642141365,2.874603874448865,0
2.8662025654479,2.2266040662428277,0
2.4475236553031468,2.2707904788350928,0
2.256356444939721,2.0331982526190795,0
2.5486079005819073,2.4524111209059756,0
2.0463308761249905,2.25078181781295,0
2.8174392973699884,2.2156057016002753,0
2.130405384882101,2.4405074842498067,0
2.887085408699541,2.2178497443603504,0
2.6049219926652905,2.685457653795846,0
2.2138737895931597,2.6553947137506735,0
2.331004819447328,2.5690752475342213,0
2.570176739684805,2.4821972156672825,0
2.0812607930489673,2.7517722460303142,0
2.2887020584745623,2.167866659359869,0
2.0366976273992874,2.5318036488694178,0
2.609807925658054,2.0149290460350704,0
2.460883752469353,2.203846197678144,0
2.580655511368505,2.1569297861044925,0
2.6218439642922196,2.3480618116704837,0
2.843056989863061,2.123768849731394,0
2.306959715945233,2.1021261691165303,0
2.8322242564507065,2.789605418042883,0
2.23214746494364,2.593985641430761,0
2.7354999801810944,2.499680730439516,0
2.4766855205204057,2.2176670618104066,0
2.083792491025309,2.807494182157994,0
2.810376251446997,2.5697913115459414,0
2.305126811943831,2.3142886171513948,0
2.6533601109832157,2.8073992339573195,0
2.7983777818386057,2.7018879912718616,0
